,F01B,F01C,F01D,F01K,F01L,F01M,F01N,F01P,F02B,F02C,F02D,F02F,F02G,F02K,F02M,F02N,F02P,F03B,F03C,F03D,	
F03G,F04B,F04C,F04D,F04F,H01B,H02B,H03B,H03C,H03D,H03F,H03G,H03H,H03J,H03L,H03K,H03M,H04H,H05B,H05C,H05F,H05G,H05H,H05K,F15B,F15C,F15D,F16N,F17B,F17C,F17D,F21K,F21S,F22B,F22D,F22G,F23B,F23C,F23L,F23M,F23Q,F24B,F24D,F24S,F24T,F24V,F25B,F25D,F25J,F26B,F41A,F41B,F41C,F41F,F41H,F41G,F41J,F41H,F42B,F42C,F42D
F02D,0.019349411,0.006705766,0.019689165,0.013111244,0.085409926,0.03571472,0.164651068,0.051722666,0.296330679,0.03002683,0.00000001!,0.036260062,0.015803336,0.007375101,0.346707848,0.137747318,0.140703854,0.001955537,0.001231788,0.003560859,0.00315957,0.018142431,0.007487674,0.014098148,0.003306612,0.001391067,0.001215244,0.000427145,9.1127E-05,8.91329E-05,0.000776363,0.000606086,0.000861905,0.000163138,0.000629393,0.003691008,0.001446528,0.001057176,0.004038445,3.82059E-05,0.000256672,0.000177933,0.002051731,0.002996096,0.014647972,0.000197468,0.001376521,0.007670186,1.916E-05,0.012762529,0.004118943,0.000771027,0.001433226,0.005944125,0.000392787,0.000515271,0.000413109,0.00816298,0.005715853,0.003381321,0.004882055,0.000261713,0.002478618,0.001252987,0.00050074,0.000539033,0.00716624,0.002726022,0.006049065,0.000678393,0.000367308,0.000193363,0.000140277,9.71795E-05,0.000962837,0.000345924,6.79831E-05,0.000962837,0.000930879,0.000140728,0.000192235
F02F,0.045592796,0.011848341,0.007194713,0.006807824,0.092050209,0.085552672,0.025689192,0.092053874,0.121903783,0.008332658,0.036260062,0.00000001!,0.019035033,0.002220052,0.052015802,0.009855084,0.037383069,0.000999515,0.002030172,0.001102232,0.002031607,0.008132008,0.00416773,0.005136126,0.001130183,0.000813912,0.00018911,3.63491E-05,3.17209E-05,5.88616E-05,6.31736E-05,4.56659E-05,9.13059E-05,4.66723E-05,2.74718E-05,0.000131882,4.61849E-05,6.76585E-05,0.000474046,3.77758E-05,0.000647784,0.0001486,0.002803276,0.000704509,0.004168812,0.000373167,0.005330349,0.01176677,1.91153E-05,0.002771758,0.001108969,0.000134633,0.000199227,0.001609136,0.000316277,0.000419639,9.74532E-05,0.003720868,0.000956673,0.002060419,0.003351053,0.000199243,0.00089748,0.000670822,0.000472482,0.000288439,0.002199539,0.000500486,0.00082505,0.000202131,0.000251019,0.000131005,0.00011416,5.02757E-05,0.000382226,9.56629E-05,6.23004E-05,0.000382226,0.000389616,3.13082E-05,0.000148608
F02G,0.092665979,0.040048933,0.018709618,0.158686249,0.014574784,0.014783374,0.045627812,0.042517504,0.046964301,0.033109943,0.015803336,0.019035033,0.00000001!,0.007883753,0.021864315,0.018260741,0.009929907,0.00919971,0.006273039,0.010003908,0.048700132,0.012223869,0.00718839,0.005314183,0.004211193,0.000314965,0.000672567,0.000169802,2.98205E-05,5.20264E-05,0.00011649,6.25211E-05,0.00023751,8.63061E-05,0.002079107,0.00015455,5.88232E-05,5.91771E-05,0.000781315,4.2684E-05,0.000154794,0.000179727,0.000773762,0.001002025,0.011598218,0.001159442,0.008448361,0.003787813,0.000131625,0.020689018,0.0071491,0.000169833,0.000288832,0.049915702,0.014981147,0.008697886,0.006668774,0.022633674,0.022801303,0.021673855,0.004385602,0.001655583,0.014485672,0.011137424,0.007634073,0.005422472,0.021842618,0.003309651,0.014113311,0.001663075,0.000256813,0.000192238,0.000182485,0.000331796,0.000452465,3.69542E-05,8.64827E-05,0.000452465,0.000692889,0.000291146,0.000238253
F02K,0.00453617,0.007467778,0.143898815,0.022255993,0.002831753,0.010840733,0.013127447,0.005719844,0.013931445,0.225548131,0.007375101,0.002220052,0.007883753,0.00000001!,0.009754801,0.011708578,0.00349282,0.007441718,0.000794201,0.010061606,0.006402625,0.004391839,0.002972927,0.057325035,0.006703862,0.001455197,0.00092758,0.000148229,8.13206E-05,7.53069E-05,0.000197839,0.000120464,0.000362773,3.18872E-05,0.00070699,0.000274114,0.000116316,0.000116257,0.001353012,3.89219E-05,0.000747757,0.000497135,0.004099468,0.001529373,0.005724251,0.001043115,0.01421256,0.011753638,1.97025E-05,0.007918017,0.00269786,0.000271819,0.0002784,0.013414809,0.000958231,0.001206186,0.002646345,0.022210993,0.015484007,0.022880619,0.003401148,0.000612861,0.001765355,0.001788512,0.001087921,0.000575444,0.004385257,0.00144873,0.013629522,0.00072082,0.005921372,0.002701903,0.001375123,0.005444236,0.006728814,0.002350061,0.000639243,0.006728814,0.020386902,0.006995737,0.004775065
F02M,0.019449005,0.009593112,0.024830225,0.020175312,0.052236596,0.058733893,0.128489739,0.062681246,0.295969727,0.04412294,0.346707848,0.052015802,0.021864315,0.009754801,0.00000001!,0.040486932,0.065450195,0.001649567,0.00120801,0.003480714,0.004298375,0.037557771,0.011646055,0.022299952,0.007394335,0.002032905,0.001470077,0.000289896,6.30367E-05,3.524E-05,0.000362603,0.000380081,0.000529349,0.000138834,0.001004714,0.001604199,0.000498356,0.000427231,0.003430245,4.71669E-06,0.001211643,0.000184528,0.003219563,0.003106707,0.010392439,0.000748621,0.006517658,0.012316847,1.89237E-05,0.023844867,0.006850975,0.000470213,0.00088003,0.009700951,0.000753945,0.000954168,0.000930815,0.015244696,0.010686147,0.007309686,0.00408357,0.000330074,0.004430173,0.002992335,0.002008005,0.002067781,0.010278228,0.003842571,0.00949246,0.001329351,0.000460396,0.000191221,0.000138739,5.94373E-05,0.000896231,0.000222587,8.95897E-05,0.000896231,0.001067137,0.000125619,0.000490812
F02N,0.007958894,0.003849766,0.009689393,0.012676716,0.030771687,0.024829445,0.033782199,0.045839171,0.061248722,0.015102525,0.137747318,0.009855084,0.018260741,0.011708578,0.040486932,0.00000001!,0.084683762,0.001378122,0.002137786,0.003174935,0.003361265,0.006476981,0.003002384,0.005167273,0.001494949,0.000653888,0.001344056,0.000302276,0.000105157,0.000153913,0.000692996,0.000531406,0.000674168,0.000162268,0.000772907,0.002168015,0.00060509,0.000973162,0.003171769,7.08378E-05,0.000290885,0.000206342,0.001105735,0.001506147,0.006959046,0.000100281,0.000332797,0.007435897,1.7908E-05,0.003209237,0.001555255,0.000459116,0.00082527,0.007992134,0.000440369,0.000411746,0.000491982,0.009246312,0.009750892,0.002042915,0.003078391,0.000174479,0.002367148,0.001010377,0.000647359,0.00147637,0.005171786,0.002129355,0.009808235,0.000384456,0.000378299,0.00022544,0.000182145,0.000110777,0.000897625,0.000309932,8.85897E-05,0.000897625,0.000905319,0.000207764,0.00021184
F02P,0.022231177,0.005700235,0.003467695,0.004048583,0.058137822,0.014039072,0.036846242,0.030582133,0.087728424,0.011010914,0.140703854,0.037383069,0.009929907,0.00349282,0.065450195,0.084683762,0.00000001!,0.000454621,0.000582446,0.000887216,0.001069659,0.00329272,0.001653302,0.001874787,0.001119896,0.001071694,0.00054486,0.00086797,0.000981373,0.000984737,0.00100657,0.00075227,0.001065339,0.000488281,0.000836214,0.003130378,0.000662494,0.001473229,0.001917598,7.15001E-05,0.000334573,0.000507953,0.012503113,0.001175148,0.001279757,0.000110319,0.00069477,0.002297402,2.41955E-05,0.003761976,0.001527078,0.000532158,0.000550945,0.001277204,0.000142526,0.000216282,0.003723468,0.012237266,0.003685323,0.011186367,0.043815501,0.000405567,0.000627799,0.000588481,0.000515873,0.000793121,0.001258223,0.000557774,0.001576032,0.000235342,0.001209778,0.001319079,0.001166689,0.001565687,0.001336956,0.000509747,0.000150339,0.001336956,0.001078053,0.000510909,0.000444231
F03B,0.012502343,0.009376606,0.028644032,0.017438852,0.001231918,0.001945895,0.001811289,0.001966927,0.005076892,0.013682757,0.001955537,0.000999515,0.00919971,0.007441718,0.001649567,0.001378122,0.000454621,0.00000001!,0.011479436,0.105344261,0.058692974,0.012697389,0.004804334,0.016503159,0.009956441,0.000739544,0.000738751,0.000298567,0.002788365,0.000121505,0.000269019,0.000232896,0.001390984,0.000160883,0.000205496,0.000745955,0.000125945,0.000199099,0.001051304,3.93414E-05,0.00043573,0.000180774,0.000409017,0.001220803,0.012058862,0.000664967,0.006455345,0.002672286,0.00085789,0.006319795,0.005965997,0.000290498,0.003085322,0.006782551,0.000742416,0.00065382,0.000286008,0.001339554,0.001293879,0.000579648,0.000187617,0.000174205,0.003771662,0.007173843,0.006176947,0.001181012,0.003446411,0.001725811,0.002928318,0.002090925,0.000338562,0.000579827,0.000143367,0.000539055,0.000868759,0.000380489,0.000112736,0.000868759,0.002653751,0.001151924,0.000445154
F03C,0.0700528,0.054274084,0.001351735,0.005115247,0.003048552,0.001997511,0.000578324,0.002080992,0.003600553,0.001725494,0.001231788,0.002030172,0.006273039,0.000794201,0.00120801,0.002137786,0.000582446,0.011479436,0.00000001!,0.00485512,0.009381022,0.026900182,0.016299866,0.001593781,0.004975301,0.000172997,0.000156086,2.49931E-05,4.87187E-05,7.86349E-05,1.72735E-05,2.98637E-05,4.92712E-05,4.59643E-05,5.99925E-05,2.40401E-05,2.87348E-05,1.8995E-05,5.43524E-05,9.59693E-05,0.000155465,3.17279E-05,8.92432E-05,0.000106708,0.017206143,0.000653452,0.000229894,0.002300391,0.000102166,0.001103581,0.001144701,1.55823E-05,5.51813E-05,0.001113955,0.000170648,0.000135962,0.000104987,0.000313309,0.000134924,0.000158692,0.00012734,4.39657E-05,0.000397714,0.000244741,0.000423415,0.000608791,0.001333161,0.000975466,0.000489102,0.000111357,7.00403E-05,2.95639E-05,5.50585E-05,0.000116638,4.82331E-05,2.4322E-05,4.61148E-05,4.82331E-05,0.000176728,0.000234203,0.001132274
F03D,0.009654783,0.004932289,0.041607046,0.016223228,0.00178139,0.004488787,0.003479474,0.002931228,0.008165557,0.023999544,0.003560859,0.001102232,0.010003908,0.010061606,0.003480714,0.003174935,0.000887216,0.105344261,0.00485512,0.00000001!,0.035149066,0.010549405,0.002796288,0.01702144,0.001911444,0.003054106,0.003845826,0.000409792,0.000242341,0.000176579,0.000572791,0.000289026,0.001493249,0.0002316,0.001208613,0.001967289,0.000534957,0.000602218,0.004214357,6.38663E-05,0.001617041,0.000359817,0.001367585,0.003315368,0.010658664,0.000309962,0.00978007,0.009045652,0.000275416,0.007480378,0.003625164,0.000968689,0.005149785,0.006768158,0.000377055,0.000615276,0.000152266,0.001547924,0.001664065,0.000893806,0.000162971,0.000385723,0.004591383,0.017495679,0.005928617,0.003781344,0.005092227,0.002370909,0.002314727,0.000801475,0.000640558,0.000474051,0.000287936,0.000826482,0.002985503,0.001028388,0.000281422,0.002985503,0.003725472,0.001255686,0.000621835
"	
F03G",0.03404424,0.014716104,0.019583616,0.079678461,0.003561118,0.002582166,0.006463886,0.006158472,0.011884504,0.025141956,0.003242395,0.002070435,0.048387817,0.006435524,0.004538393,0.003405374,0.001078321,0.057404895,0.010275114,0.034705563,0.00000001!,0.017409407,0.00696546,0.018805069,0.005156427,0.002390207,0.001248038,0.000757715,0.000288346,0.000133603,0.000724509,0.00120554,0.002008427,0.000282668,0.000498385,0.002922292,0.000542558,0.001866574,0.003664598,0.000133646,0.002276822,0.000218046,0.001481056,0.003360947,0.021815186,0.001177526,0.003686553,0.001833512,0.00025146,0.0148108,0.009611746,0.001078602,0.004581031,0.041430671,0.007588103,0.00904114,0.00062382,0.003635915,0.004702815,0.001840684,0.000627458,0.000742942,0.013745952,0.057565885,0.039642207,0.01124143,0.014570936,0.003230947,0.006737393,0.001530925,0.001559778,0.001324767,0.000678035,0.000507924,0.002374976,0.000843902,0.000487444,0.002374976,0.00436433,0.001883985,0.001775317
F04B,0.033566282,0.029716831,0.017050305,0.013566127,0.012359859,0.016875815,0.014149851,0.011993195,0.024741647,0.018343178,0.018142431,0.008132008,0.012223869,0.004391839,0.037557771,0.006476981,0.00329272,0.012697389,0.026900182,0.010549405,0.017717795,0.00000001!,0.094510353,0.079594305,0.030157873,0.00321188,0.00314006,0.00037561,0.000226132,0.000134501,0.000911617,0.000533498,0.001879209,0.000119042,0.000903063,0.004714602,0.005501407,0.00062578,0.013024678,1.85598E-05,0.000356746,0.000384869,0.003769718,0.011478884,0.060193629,0.010218495,0.004811954,0.016071053,0.000209491,0.018126289,0.025485219,0.001425508,0.00165307,0.008482063,0.000886198,0.000437103,0.000299072,0.001733178,0.001719537,0.001018046,0.000643673,0.000250287,0.012444985,0.003060346,0.001437052,0.001357761,0.046583564,0.017121132,0.007000132,0.002719819,0.000756222,0.000872055,0.000310836,0.000103505,0.001290216,0.000264128,0.000110257,0.001290216,0.001281519,0.000185528,0.000723126
F04C,0.008432083,0.177300096,0.010828599,0.01002893,0.005510286,0.016499383,0.00644579,0.006070451,0.019102956,0.010155906,0.007487674,0.00416773,0.00718839,0.002972927,0.011646055,0.003002384,0.001653302,0.004804334,0.016299866,0.002796288,0.005992094,0.094510353,0.00000001!,0.045205491,0.006772063,0.003883637,0.000921735,0.00029345,0.009164461,9.63223E-05,0.007828556,0.001192177,0.012219586,0.00011082,0.000864617,0.029988293,0.007302023,0.00107957,0.005513648,7.94171E-05,0.000181309,0.001449993,0.001722699,0.017808178,0.011254486,0.000777938,0.002191636,0.013205753,1.329E-05,0.006151073,0.005681181,0.00179039,0.000934712,0.007352761,0.00053757,0.000173787,0.000720881,0.002493699,0.000890367,0.000778708,0.002434668,8.56678E-05,0.01075192,0.00115029,0.000746667,0.001762486,0.037596365,0.011685951,0.002375049,0.002364262,0.001322865,0.000384183,0.000276939,9.50426E-05,0.001106397,0.000374276,0.000197134,0.001106397,0.001008607,0.000129614,0.000223681
F04D,0.057216184,0.154057772,0.699252502,0.082210793,0.020804018,0.073978303,0.035689321,0.191045035,0.120647472,0.499305593,0.031420542,0.030265558,0.069380619,0.725363333,0.05032465,0.028786243,0.013109544,0.113907026,0.044372776,0.059177852,0.114796161,0.205780347,0.137665992,0.00000001!,0.691083184,0.007038678,0.017802943,0.002008224,0.003183646,0.002315365,0.00193715,0.002423638,0.003413242,0.002047316,0.004125427,0.004893941,0.002807231,0.002607061,0.014987852,0.002107482,0.022474087,0.004916594,0.008731809,0.020487711,0.027150134,0.042137718,0.136439268,0.083608079,0.0063593,0.024644767,0.055840083,0.00911694,0.01218529,0.034463714,0.02646854,0.01581225,0.013948498,0.024584488,0.047392638,0.077785467,0.009341366,0.01379161,0.081769653,0.014832963,0.034780819,0.024748544,0.075591039,0.043217376,0.099342008,0.012798754,0.003564176,0.004746141,0.003002134,0.005621267,0.009644593,0.004581334,0.002825074,0.009644593,0.01127386,0.005908769,0.010608248
F04F,0.004603619,0.00459415,0.008586843,0.007007436,0.001717766,0.007642832,0.004054337,0.005552287,0.00625147,0.006317956,0.003306612,0.001130183,0.004211193,0.006703862,0.007394335,0.001494949,0.001119896,0.009956441,0.004975301,0.001911444,0.004689449,0.030157873,0.006772063,0.02312273,0.00000001!,0.000170225,0.000320734,7.98116E-05,9.79272E-05,5.62635E-05,0.000111223,0.000116777,0.000159262,3.13785E-05,0.001449578,0.000156036,8.14783E-05,6.93289E-05,0.000880038,4.87021E-05,0.000374226,0.000264353,0.000712002,0.001082182,0.006248244,0.003878583,0.012681159,0.002645792,0.000201056,0.005769966,0.007762024,0.001071129,0.000626138,0.005031148,0.001593568,0.003774197,0.00072103,0.002511736,0.002749185,0.001333977,0.000743428,0.000365453,0.002086359,0.000887358,0.002075909,0.001548514,0.006015975,0.002276554,0.003619271,0.001328384,0.000208324,0.000432782,0.000107684,0.000256881,0.000359787,0.000156207,0.00018875,0.000359787,0.001065852,0.000317945,0.001408046
H01B,0.000267969,0.000329124,0.003921211,0.001431861,0.000353115,0.000433254,0.00475909,0.000822261,0.001518134,0.003389617,0.001391067,0.000813912,0.000314965,0.001455197,0.002032905,0.000653888,0.001071694,0.000739544,0.000172997,0.003054106,0.002384103,0.00321188,0.003883637,0.00356854,0.000170225,0.00000001!,0.011566418,0.001383657,0.000855014,0.001154743,0.002720966,0.000934146,0.017811328,0.000896691,0.001019616,0.009566231,0.002238779,0.001415289,0.019883893,0.000587232,0.00279107,0.000787563,0.003344253,0.055288559,0.000807465,0.00020345,0.000597695,0.000453554,1.19195E-05,0.002893526,0.002390476,0.008640846,0.008025649,0.002511892,5.78124E-05,0.000109135,0.00010732,0.000559613,0.000365896,0.00048715,0.000399612,8.6922E-05,0.001455843,0.002896923,0.000518147,0.000205232,0.003040639,0.003069405,0.000550398,0.002295245,0.001169869,0.000297568,0.000997555,0.000208537,0.004586121,0.000452673,0.00029229,0.004586121,0.001690497,0.000658002,0.000683376
